participant,block,trial,practice,condition,FPType,conFPDur,extFixDur,actionTrigLatency,FP,orientation,Acc,responseGiven,response,RT,preRespGiven,preResp,preTime,ITI,countBalance,handedness,oneBackFP
3,0,15,no,action,variable,,,0.5627200603485107,1.0,right,1,1,8.0,0.5496339797973633,0,,,0.4,3,right,2.8
3,0,16,no,action,variable,,,0.4713330268859863,1.0,left,1,1,7.0,0.4768259525299072,0,,,0.36,3,right,1.0
3,0,17,no,action,variable,,,0.5028741359710693,1.0,right,1,1,8.0,0.5224230289459229,0,,,0.37,3,right,1.0
3,0,18,no,action,variable,,,0.5785238742828369,1.0,right,0,1,7.0,0.4106371402740478,0,,,0.34,3,right,1.0
3,0,19,no,action,variable,,,0.5764830112457275,1.0,right,1,1,8.0,0.4159719944000244,0,,,0.58,3,right,1.0
3,0,20,no,action,variable,,,0.639611005783081,2.8,left,1,1,7.0,0.4391369819641113,0,,,0.47,3,right,1.0
3,0,21,no,action,variable,,,0.4048290252685547,2.8,right,1,1,8.0,0.382253885269165,0,,,0.26,3,right,2.8
3,0,22,no,action,variable,,,0.4699490070343017,2.8,left,1,1,7.0,0.4611051082611084,0,,,0.5,3,right,2.8
3,0,23,no,action,variable,,,0.5246520042419434,2.8,right,1,1,8.0,0.4401271343231201,0,,,0.21,3,right,2.8
3,0,24,no,action,variable,,,0.512160062789917,2.8,right,1,1,8.0,0.3274719715118408,0,,,0.73,3,right,2.8
3,0,25,no,action,variable,,,0.6889188289642334,2.8,right,1,1,8.0,0.398892879486084,0,,,0.19,3,right,2.8
3,0,26,no,action,variable,,,0.8309249877929688,2.8,left,1,1,7.0,0.5281548500061035,0,,,0.24,3,right,2.8
3,0,27,no,action,variable,,,0.9460761547088624,2.8,left,1,1,7.0,0.5627820491790771,0,,,0.2,3,right,2.8
3,0,28,no,action,variable,,,0.6868100166320801,1.0,left,1,1,7.0,0.4494080543518066,0,,,0.18,3,right,2.8
3,0,29,no,action,variable,,,0.511322021484375,2.8,right,1,1,8.0,0.4037151336669922,0,,,0.56,3,right,1.0
3,0,30,no,action,variable,,,0.4234700202941894,1.0,right,1,1,8.0,0.4184651374816894,0,,,0.19,3,right,2.8
3,0,31,no,action,variable,,,0.4304590225219726,1.0,left,1,1,7.0,0.4058151245117187,0,,,0.2,3,right,1.0
3,0,32,no,action,variable,,,0.4379899501800537,1.0,right,1,1,8.0,0.3764650821685791,0,,,0.45,3,right,1.0
3,0,33,no,action,variable,,,0.5763449668884277,2.8,right,1,1,8.0,0.4475958347320556,0,,,0.18,3,right,1.0
3,0,34,no,action,variable,,,0.6717360019683838,2.8,right,1,1,8.0,0.4315040111541748,0,,,0.61,3,right,2.8
3,0,35,no,action,variable,,,0.7250461578369141,1.0,left,1,1,7.0,0.4862158298492431,0,,,0.19,3,right,2.8
3,0,36,no,action,variable,,,0.835291862487793,1.0,left,1,1,7.0,0.488243818283081,0,,,0.4,3,right,1.0
3,0,37,no,action,variable,,,0.7888610363006592,1.0,right,1,1,8.0,0.4737281799316406,0,,,0.5,3,right,1.0
3,0,38,no,action,variable,,,0.5614650249481201,2.8,right,1,1,8.0,0.3814051151275635,0,,,0.43,3,right,1.0
3,0,39,no,action,variable,,,0.7134029865264893,2.8,right,1,1,8.0,0.4197638034820556,0,,,0.38,3,right,2.8
3,0,40,no,action,variable,,,0.7275650501251221,1.0,left,1,1,7.0,0.4894900321960449,0,,,0.28,3,right,2.8
3,0,41,no,action,variable,,,0.6474530696868896,2.8,right,1,1,8.0,0.4625449180603027,0,,,0.62,3,right,1.0
3,0,42,no,action,variable,,,0.5161769390106201,1.0,right,1,1,8.0,0.4491770267486572,0,,,0.16,3,right,2.8
3,0,43,no,action,variable,,,0.7271900177001953,1.0,left,1,1,7.0,0.4437828063964844,0,,,0.26,3,right,1.0
3,0,44,no,action,variable,,,0.7277929782867432,1.0,left,1,1,7.0,0.4804821014404297,0,,,0.18,3,right,1.0
3,0,45,no,action,variable,,,0.5165820121765137,2.8,left,1,1,7.0,0.4527561664581299,0,,,0.34,3,right,1.0
3,0,46,no,action,variable,,,0.7145471572875977,2.8,right,1,1,8.0,0.4867651462554931,0,,,0.16,3,right,2.8
3,0,47,no,action,variable,,,0.684715986251831,1.0,left,1,1,7.0,0.4811680316925049,0,,,0.21,3,right,2.8
3,0,48,no,action,variable,,,0.5271360874176025,1.0,left,1,1,7.0,0.4817640781402588,0,,,0.2,3,right,1.0
3,0,49,no,action,variable,,,0.6596701145172119,2.8,right,1,1,8.0,0.4834070205688476,0,,,0.2,3,right,1.0
3,0,50,no,action,variable,,,0.6935751438140869,1.0,right,1,1,8.0,0.4877500534057617,0,,,0.54,3,right,2.8
3,0,51,no,action,variable,,,0.6593341827392578,1.0,left,1,1,7.0,0.4898328781127929,0,,,0.31,3,right,1.0
3,0,52,no,action,variable,,,0.665722131729126,2.8,left,1,1,7.0,0.4107539653778076,0,,,0.19,3,right,1.0
3,0,53,no,action,variable,,,0.4810521602630615,2.8,left,1,1,7.0,0.4382200241088867,0,,,0.68,3,right,2.8
3,0,54,no,action,variable,,,0.6777880191802979,1.0,right,1,1,8.0,0.4878621101379394,0,,,0.16,3,right,2.8
3,0,55,no,action,variable,,,0.6579930782318115,2.8,left,1,1,7.0,0.4211699962615967,0,,,0.29,3,right,1.0
3,1,0,no,action,constant,long,,0.6568140983581543,2.8,right,1,1,8.0,0.4370491504669189,0,,,0.58,3,right,
3,1,1,no,action,constant,long,,0.398616075515747,2.8,left,1,1,7.0,0.4700150489807129,0,,,0.27,3,right,2.8
3,1,2,no,action,constant,long,,0.3561100959777832,2.8,right,1,1,8.0,0.4311408996582031,0,,,0.28,3,right,2.8
3,1,3,no,action,constant,long,,0.3490121364593506,2.8,left,1,1,7.0,0.3780899047851562,0,,,0.38,3,right,2.8
3,1,4,no,action,constant,long,,0.3980600833892822,2.8,left,1,1,7.0,0.5071201324462891,0,,,0.73,3,right,2.8
3,1,5,no,action,constant,long,,0.3985128402709961,2.8,left,1,1,7.0,0.4060587882995605,0,,,0.31,3,right,2.8
3,1,6,no,action,constant,long,,0.4420208930969238,2.8,right,1,1,8.0,0.4501290321350097,0,,,0.31,3,right,2.8
3,1,7,no,action,constant,long,,0.3879737854003906,2.8,right,1,1,8.0,0.4401588439941406,0,,,0.34,3,right,2.8
3,1,8,no,action,constant,long,,0.4178550243377685,2.8,left,1,1,7.0,0.4157679080963135,0,,,0.2,3,right,2.8
3,1,9,no,action,constant,long,,0.6397008895874023,2.8,right,1,1,8.0,0.4041459560394287,0,,,0.18,3,right,2.8
3,1,10,no,action,constant,long,,0.5661838054656982,2.8,left,1,1,7.0,0.3624830245971679,0,,,0.2,3,right,2.8
3,1,11,no,action,constant,long,,0.7105779647827148,2.8,right,1,1,8.0,0.3621919155120849,0,,,0.19,3,right,2.8
3,1,12,no,action,constant,long,,0.6281740665435791,2.8,left,1,1,7.0,0.4955091476440429,0,,,0.36,3,right,2.8
3,1,13,no,action,constant,long,,0.6953799724578857,2.8,right,1,1,8.0,0.3935151100158691,0,,,0.3,3,right,2.8
3,1,14,no,action,constant,long,,0.5814719200134277,2.8,right,1,1,8.0,0.6461710929870605,0,,,0.49,3,right,2.8
3,1,15,no,action,constant,long,,0.6617751121520996,2.8,right,1,1,8.0,0.4840340614318847,0,,,0.36,3,right,2.8
3,1,16,no,action,constant,long,,0.3900570869445801,2.8,left,1,1,7.0,0.3941068649291992,0,,,0.17,3,right,2.8
3,1,17,no,action,constant,long,,0.5600700378417969,2.8,right,1,1,8.0,0.4190609455108642,0,,,0.7,3,right,2.8
3,1,18,no,action,constant,long,,0.5506329536437988,2.8,right,1,1,8.0,0.361030101776123,0,,,0.22,3,right,2.8
3,1,19,no,action,constant,long,,0.47918701171875,2.8,right,1,1,8.0,0.4391050338745117,0,,,0.45,3,right,2.8
3,1,20,no,action,constant,long,,0.3790211677551269,2.8,left,1,1,7.0,0.3880119323730469,0,,,0.18,3,right,2.8
3,1,21,no,action,constant,long,,0.905992031097412,2.8,left,1,1,7.0,0.3667440414428711,0,,,0.22,3,right,2.8
3,1,22,no,action,constant,long,,0.650601863861084,2.8,right,1,1,8.0,0.3881340026855469,0,,,0.69,3,right,2.8
3,1,23,no,action,constant,long,,0.7276711463928223,2.8,left,1,1,7.0,0.3453748226165771,0,,,0.54,3,right,2.8
3,1,24,no,action,constant,long,,0.8230600357055664,2.8,right,1,1,8.0,0.3790950775146484,0,,,0.24,3,right,2.8
3,1,25,no,action,constant,long,,0.984990119934082,2.8,left,1,1,7.0,0.3900799751281738,0,,,0.37,3,right,2.8
3,1,26,no,action,constant,long,,0.5679841041564941,2.8,left,1,1,7.0,0.4067070484161377,0,,,0.26,3,right,2.8
3,1,27,no,action,constant,long,,0.7226691246032715,2.8,right,1,1,8.0,0.3514068126678467,0,,,0.51,3,right,2.8
3,1,28,no,action,constant,long,,0.6371519565582275,2.8,left,1,1,7.0,0.4256651401519775,0,,,0.64,3,right,2.8
3,1,29,no,action,constant,long,,0.468768835067749,2.8,right,1,1,8.0,0.4415209293365478,0,,,0.37,3,right,2.8
3,1,30,no,action,constant,long,,0.4731709957122803,2.8,right,1,1,8.0,0.4816980361938476,0,,,0.25,3,right,2.8
3,1,31,no,action,constant,long,,0.4955289363861084,2.8,left,1,1,7.0,0.3980410099029541,0,,,0.4,3,right,2.8
3,1,32,no,action,constant,long,,0.3958590030670166,2.8,right,1,1,8.0,0.3384280204772949,0,,,0.22,3,right,2.8
3,1,33,no,action,constant,long,,0.3902649879455566,2.8,left,1,1,7.0,0.346099853515625,0,,,0.23,3,right,2.8
3,1,34,no,action,constant,long,,0.3740289211273193,2.8,left,1,1,7.0,0.4801268577575683,0,,,0.32,3,right,2.8
3,1,35,no,action,constant,long,,0.3877918720245361,2.8,left,1,1,7.0,0.3956799507141113,0,,,0.37,3,right,2.8
3,1,36,no,action,constant,long,,0.3635871410369873,2.8,left,1,1,7.0,0.4004178047180176,0,,,0.44,3,right,2.8
3,1,37,no,action,constant,long,,0.3880748748779297,2.8,left,1,1,7.0,0.4132990837097168,0,,,0.43,3,right,2.8
3,1,38,no,action,constant,long,,0.4449870586395263,2.8,right,1,1,8.0,0.3063399791717529,0,,,0.41,3,right,2.8
3,1,39,no,action,constant,long,,0.3618819713592529,2.8,left,1,1,7.0,0.4096260070800781,0,,,0.43,3,right,2.8
3,1,40,no,action,constant,long,,0.4253630638122558,2.8,right,1,1,8.0,0.4537310600280761,0,,,0.56,3,right,2.8
3,1,41,no,action,constant,long,,0.4013369083404541,2.8,right,1,1,8.0,0.4073438644409179,0,,,0.42,3,right,2.8
3,1,42,no,action,constant,long,,0.438992977142334,2.8,left,1,1,7.0,0.442925214767456,0,,,0.47,3,right,2.8
3,1,43,no,action,constant,long,,0.4145841598510742,2.8,left,1,1,7.0,0.6116302013397217,0,,,0.33,3,right,2.8
3,1,44,no,action,constant,long,,0.771569013595581,2.8,right,1,1,8.0,0.4736900329589844,0,,,0.39,3,right,2.8
3,1,45,no,action,constant,long,,0.443537950515747,2.8,left,1,1,7.0,0.4323949813842773,0,,,0.44,3,right,2.8
3,1,46,no,action,constant,long,,0.4622159004211426,2.8,left,1,1,7.0,0.4801840782165527,0,,,0.29,3,right,2.8
3,1,47,no,action,constant,long,,0.6901979446411133,2.8,right,1,1,8.0,0.4513459205627441,0,,,0.52,3,right,2.8
3,1,48,no,action,constant,long,,0.3871262073516845,2.8,right,1,1,8.0,0.4149768352508545,0,,,0.3,3,right,2.8
3,1,49,no,action,constant,long,,0.3430070877075195,2.8,right,1,1,8.0,0.4134149551391601,0,,,0.4,3,right,2.8
3,1,50,no,action,constant,long,,0.5072059631347656,2.8,right,1,1,8.0,0.3790891170501709,0,,,0.18,3,right,2.8
3,1,51,no,action,constant,long,,0.3832480907440185,2.8,left,1,1,7.0,0.4387440681457519,0,,,0.55,3,right,2.8
3,1,52,no,action,constant,long,,0.3603219985961914,2.8,left,1,1,7.0,0.412410020828247,0,,,0.41,3,right,2.8
3,1,53,no,action,constant,long,,0.3242359161376953,2.8,left,1,1,7.0,0.4150030612945556,0,,,0.29,3,right,2.8
3,1,54,no,action,constant,long,,0.3830099105834961,2.8,right,1,1,8.0,0.4718890190124511,0,,,0.19,3,right,2.8
3,1,55,no,action,constant,long,,0.5881011486053467,2.8,right,1,1,8.0,0.3549699783325195,0,,,0.2,3,right,2.8
3,2,0,no,action,variable,,,0.430413007736206,2.8,left,1,1,7.0,0.315911054611206,0,,,0.39,3,right,
3,2,1,no,action,variable,,,0.4038851261138916,1.0,right,1,1,8.0,0.4682848453521728,0,,,0.34,3,right,2.8
3,2,2,no,action,variable,,,0.3642749786376953,1.0,left,1,1,7.0,0.3722691535949707,0,,,0.2,3,right,1.0
3,2,3,no,action,variable,,,0.3361179828643799,2.8,left,1,1,7.0,0.4089231491088867,0,,,0.35,3,right,1.0
3,2,4,no,action,variable,,,0.3548378944396972,1.0,right,1,1,8.0,0.5730230808258057,0,,,0.26,3,right,2.8
3,2,5,no,action,variable,,,0.4047980308532715,1.0,right,1,1,8.0,0.4762001037597656,0,,,0.25,3,right,1.0
3,2,6,no,action,variable,,,0.3723180294036865,2.8,left,1,1,7.0,0.4657111167907715,0,,,0.3,3,right,1.0
3,2,7,no,action,variable,,,0.4757440090179443,2.8,left,1,1,7.0,0.4086699485778808,0,,,0.24,3,right,2.8
3,2,8,no,action,variable,,,0.4506580829620361,2.8,right,1,1,8.0,0.3150088787078857,0,,,0.28,3,right,2.8
3,2,9,no,action,variable,,,0.3329739570617676,2.8,left,1,1,7.0,0.3346679210662842,0,,,0.52,3,right,2.8
3,2,10,no,action,variable,,,0.2981410026550293,2.8,right,1,1,8.0,0.3878509998321533,0,,,0.22,3,right,2.8
3,2,11,no,action,variable,,,0.3996849060058594,1.0,left,1,1,7.0,0.3112859725952148,0,,,0.37,3,right,2.8
3,2,12,no,action,variable,,,0.3332080841064453,1.0,left,0,1,8.0,0.2872610092163086,0,,,0.77,3,right,1.0
3,2,13,no,action,variable,,,0.4067471027374267,2.8,left,1,1,7.0,0.3862171173095703,0,,,0.54,3,right,1.0
3,2,14,no,action,variable,,,0.385981798171997,1.0,right,1,1,8.0,0.5091822147369385,0,,,0.21,3,right,2.8
3,2,15,no,action,variable,,,0.4190099239349365,2.8,right,1,1,8.0,0.3942480087280273,0,,,0.36,3,right,1.0
3,2,16,no,action,variable,,,0.4282209873199463,2.8,left,1,1,7.0,0.3809740543365478,0,,,0.23,3,right,2.8
3,2,17,no,action,variable,,,0.6163032054901123,1.0,right,1,1,8.0,0.3713741302490234,0,,,0.21,3,right,2.8
3,2,18,no,action,variable,,,0.4094460010528564,1.0,left,1,1,7.0,0.4046311378479004,0,,,0.33,3,right,1.0
3,2,19,no,action,variable,,,0.3586030006408691,1.0,right,1,1,8.0,0.2813739776611328,0,,,0.22,3,right,1.0
3,2,20,no,action,variable,,,0.3474090099334717,2.8,left,1,1,7.0,0.3426060676574707,0,,,0.45,3,right,1.0
3,2,21,no,action,variable,,,0.4104599952697754,2.8,right,1,1,8.0,0.3362300395965576,0,,,0.59,3,right,2.8
3,2,22,no,action,variable,,,0.5057289600372314,1.0,right,1,1,8.0,0.4524869918823242,0,,,0.16,3,right,2.8
3,2,23,no,action,variable,,,0.4405920505523681,2.8,right,1,1,8.0,0.3225369453430176,0,,,0.19,3,right,1.0
3,2,24,no,action,variable,,,0.3926169872283935,2.8,left,1,1,7.0,0.4492330551147461,0,,,0.64,3,right,2.8
3,2,25,no,action,variable,,,0.4018511772155761,1.0,left,1,1,7.0,0.5275580883026123,0,,,0.5,3,right,2.8
3,2,26,no,action,variable,,,0.3993189334869385,1.0,right,1,1,8.0,0.3675310611724853,0,,,0.21,3,right,1.0
3,2,27,no,action,variable,,,0.3332269191741943,1.0,left,1,1,7.0,0.3337399959564209,0,,,0.31,3,right,1.0
3,2,28,no,action,variable,,,0.2758121490478515,1.0,right,1,1,8.0,0.3285300731658935,0,,,0.25,3,right,1.0
3,2,29,no,action,variable,,,0.3846099376678467,2.8,left,1,1,7.0,0.3492259979248047,0,,,0.36,3,right,1.0
3,2,30,no,action,variable,,,0.3711020946502685,2.8,right,1,1,8.0,0.3998379707336426,0,,,0.39,3,right,2.8
3,2,31,no,action,variable,,,0.3577070236206054,1.0,right,1,1,8.0,0.4917850494384765,0,,,0.22,3,right,2.8
3,2,32,no,action,variable,,,0.4018850326538086,2.8,right,1,1,8.0,0.4593751430511474,0,,,0.26,3,right,1.0
3,2,33,no,action,variable,,,0.489171028137207,2.8,right,1,1,8.0,0.3852438926696777,0,,,0.49,3,right,2.8
3,2,34,no,action,variable,,,0.4689540863037109,1.0,left,1,1,7.0,0.3688418865203857,0,,,0.39,3,right,2.8
3,2,35,no,action,variable,,,0.4067649841308594,2.8,left,1,1,7.0,0.4033060073852539,0,,,0.43,3,right,1.0
3,2,36,no,action,variable,,,0.4411349296569824,1.0,right,1,1,8.0,0.3904070854187011,0,,,0.25,3,right,2.8
3,2,37,no,action,variable,,,0.3986659049987793,1.0,right,1,1,8.0,0.4025120735168457,0,,,0.22,3,right,1.0
3,2,38,no,action,variable,,,0.4345319271087646,1.0,left,1,1,7.0,0.4406099319458008,0,,,0.21,3,right,1.0
3,2,39,no,action,variable,,,0.3705790042877197,2.8,right,1,1,8.0,0.3536100387573242,0,,,0.51,3,right,1.0
3,2,40,no,action,variable,,,0.6792562007904053,2.8,left,1,1,7.0,0.3699629306793213,0,,,0.41,3,right,2.8
3,2,41,no,action,variable,,,0.4198479652404785,1.0,left,1,1,7.0,0.3428928852081299,0,,,0.34,3,right,2.8
3,2,42,no,action,variable,,,0.3728101253509521,1.0,left,1,1,7.0,0.3885250091552734,0,,,0.45,3,right,1.0
3,2,43,no,action,variable,,,0.3724391460418701,1.0,left,1,1,7.0,0.3674352169036865,0,,,0.43,3,right,1.0
3,2,44,no,action,variable,,,0.4194560050964355,2.8,left,1,1,7.0,0.3996729850769043,0,,,0.19,3,right,1.0
3,2,45,no,action,variable,,,0.4536099433898926,1.0,right,1,1,8.0,0.485731840133667,0,,,0.54,3,right,2.8
3,2,46,no,action,variable,,,0.4115698337554931,1.0,right,1,1,8.0,0.3439199924468994,0,,,0.5,3,right,1.0
3,2,47,no,action,variable,,,0.3894970417022705,1.0,left,1,1,7.0,0.3462910652160644,0,,,0.34,3,right,1.0
3,2,48,no,action,variable,,,0.5241169929504395,2.8,right,1,1,8.0,0.3216061592102051,0,,,0.17,3,right,1.0
3,2,49,no,action,variable,,,0.4578220844268799,2.8,left,1,1,7.0,0.3224670886993408,0,,,0.2,3,right,2.8
3,2,50,no,action,variable,,,0.4326620101928711,1.0,right,1,1,8.0,0.423112154006958,0,,,0.17,3,right,2.8
3,2,51,no,action,variable,,,0.5173981189727783,2.8,right,1,1,8.0,0.4217009544372558,0,,,0.17,3,right,1.0
3,2,52,no,action,variable,,,0.4478600025177002,2.8,right,1,1,8.0,0.435126781463623,0,,,0.24,3,right,2.8
3,2,53,no,action,variable,,,0.3849048614501953,2.8,left,1,1,7.0,0.4041609764099121,0,,,0.25,3,right,2.8
3,2,54,no,action,variable,,,0.4199819564819336,2.8,right,1,1,8.0,0.3434457778930664,0,,,0.51,3,right,2.8
3,2,55,no,action,variable,,,0.3670880794525146,1.0,left,1,1,7.0,0.4684679508209228,0,,,0.2,3,right,2.8
3,3,0,no,action,constant,short,,0.509037971496582,1.0,left,1,1,7.0,0.3613989353179931,0,,,0.23,3,right,
3,3,1,no,action,constant,short,,0.4054129123687744,1.0,right,1,1,8.0,0.3780720233917236,0,,,0.18,3,right,1.0
3,3,2,no,action,constant,short,,0.3603589534759521,1.0,right,1,1,8.0,0.4324049949645996,0,,,0.19,3,right,1.0
3,3,3,no,action,constant,short,,0.4007048606872558,1.0,right,1,1,8.0,0.3528380393981933,0,,,0.44,3,right,1.0
3,3,4,no,action,constant,short,,0.4004940986633301,1.0,left,1,1,7.0,0.3552618026733398,0,,,0.24,3,right,1.0
3,3,5,no,action,constant,short,,0.3930211067199707,1.0,right,1,1,8.0,0.3197240829467773,0,,,0.42,3,right,1.0
3,3,6,no,action,constant,short,,0.6154320240020752,1.0,right,1,1,8.0,0.3664450645446777,0,,,0.22,3,right,1.0
3,3,7,no,action,constant,short,,0.4483778476715088,1.0,left,1,1,7.0,0.3338320255279541,0,,,0.25,3,right,1.0
3,3,8,no,action,constant,short,,0.3636469841003418,1.0,left,1,1,7.0,0.3195250034332275,0,,,0.47,3,right,1.0
3,3,9,no,action,constant,short,,0.3832790851593017,1.0,left,1,1,7.0,0.3975830078125,0,,,0.33,3,right,1.0
3,3,10,no,action,constant,short,,0.4173698425292969,1.0,left,1,1,7.0,0.3675949573516845,0,,,0.33,3,right,1.0
3,3,11,no,action,constant,short,,0.3572428226470947,1.0,left,1,1,7.0,0.3041949272155761,0,,,0.28,3,right,1.0
3,3,12,no,action,constant,short,,0.4201798439025879,1.0,right,1,1,8.0,0.4000849723815918,0,,,0.33,3,right,1.0
3,3,13,no,action,constant,short,,0.4261729717254638,1.0,right,1,1,8.0,0.4857649803161621,0,,,0.21,3,right,1.0
3,3,14,no,action,constant,short,,0.5098259449005127,1.0,right,1,1,8.0,0.3870160579681396,0,,,0.17,3,right,1.0
3,3,15,no,action,constant,short,,0.631127119064331,1.0,left,1,1,7.0,0.3471040725708008,0,,,0.16,3,right,1.0
3,3,16,no,action,constant,short,,0.4449248313903808,1.0,left,1,1,7.0,0.4550471305847168,0,,,0.18,3,right,1.0
3,3,17,no,action,constant,short,,0.4151649475097656,1.0,left,1,1,7.0,0.4354391098022461,0,,,0.34,3,right,1.0
3,3,18,no,action,constant,short,,0.3574910163879394,1.0,right,1,1,8.0,0.3115749359130859,0,,,0.34,3,right,1.0
3,3,19,no,action,constant,short,,0.3352530002593994,1.0,right,1,1,8.0,0.2964720726013183,0,,,0.57,3,right,1.0
3,3,20,no,action,constant,short,,0.3559861183166504,1.0,right,1,1,8.0,0.3434669971466064,0,,,0.41,3,right,1.0
3,3,21,no,action,constant,short,,0.3553340435028076,1.0,right,1,1,8.0,0.4127581119537353,0,,,0.33,3,right,1.0
3,3,22,no,action,constant,short,,0.3655810356140136,1.0,left,1,1,7.0,0.4831130504608154,0,,,0.23,3,right,1.0
3,3,23,no,action,constant,short,,0.5048220157623291,1.0,left,1,1,7.0,0.4157631397247314,0,,,0.55,3,right,1.0
3,3,24,no,action,constant,short,,0.5413510799407959,1.0,right,1,1,8.0,0.292172908782959,0,,,0.27,3,right,1.0
3,3,25,no,action,constant,short,,0.4802138805389404,1.0,right,1,1,8.0,0.4161109924316406,0,,,0.42,3,right,1.0
3,3,26,no,action,constant,short,,0.3759751319885254,1.0,left,1,1,7.0,0.3465149402618408,0,,,0.22,3,right,1.0
3,3,27,no,action,constant,short,,0.4066240787506103,1.0,left,1,1,7.0,0.3394088745117187,0,,,0.35,3,right,1.0
3,3,28,no,action,constant,short,,0.3755011558532715,1.0,left,1,1,7.0,0.3620259761810303,0,,,0.24,3,right,1.0
3,3,29,no,action,constant,short,,0.370229959487915,1.0,right,1,1,8.0,0.4260711669921875,0,,,0.32,3,right,1.0
3,3,30,no,action,constant,short,,0.3759598731994629,1.0,left,1,1,7.0,0.5243949890136719,0,,,0.8,3,right,1.0
3,3,31,no,action,constant,short,,0.359954833984375,1.0,right,1,1,8.0,0.3661370277404785,0,,,0.39,3,right,1.0
3,3,32,no,action,constant,short,,0.4919919967651367,1.0,right,1,1,8.0,0.3447399139404297,0,,,0.17,3,right,1.0
3,3,33,no,action,constant,short,,0.434981107711792,1.0,left,1,1,7.0,0.3787610530853271,0,,,0.4,3,right,1.0
3,3,34,no,action,constant,short,,0.4307138919830322,1.0,left,1,1,7.0,0.3754990100860595,0,,,0.24,3,right,1.0
3,3,35,no,action,constant,short,,0.3874590396881103,1.0,left,1,1,7.0,0.3225419521331787,0,,,0.72,3,right,1.0
3,3,36,no,action,constant,short,,0.3480210304260254,1.0,right,1,1,8.0,0.3458001613616943,0,,,0.32,3,right,1.0
3,3,37,no,action,constant,short,,0.4216840267181396,1.0,right,1,1,8.0,0.8861148357391357,0,,,0.22,3,right,1.0
3,3,38,no,action,constant,short,,0.5101850032806396,1.0,left,1,1,7.0,0.3472020626068115,0,,,0.43,3,right,1.0
3,3,39,no,action,constant,short,,0.51692795753479,1.0,right,1,1,8.0,0.3455319404602051,0,,,0.2,3,right,1.0
3,3,40,no,action,constant,short,,0.4716138839721679,1.0,right,1,1,8.0,0.3946731090545654,0,,,0.17,3,right,1.0
3,3,41,no,action,constant,short,,0.382911205291748,1.0,right,1,1,8.0,0.3368628025054931,0,,,0.24,3,right,1.0
3,3,42,no,action,constant,short,,0.3488740921020508,1.0,right,1,1,8.0,0.3794069290161133,0,,,0.34,3,right,1.0
3,3,43,no,action,constant,short,,0.3754088878631592,1.0,right,1,1,8.0,0.3307559490203857,0,,,0.19,3,right,1.0
3,3,44,no,action,constant,short,,0.3869030475616455,1.0,left,1,1,7.0,0.3617660999298095,0,,,0.5,3,right,1.0
3,3,45,no,action,constant,short,,0.4236178398132324,1.0,left,1,1,7.0,0.382761001586914,0,,,0.23,3,right,1.0
3,3,46,no,action,constant,short,,0.4167449474334717,1.0,left,1,1,7.0,0.3490409851074219,0,,,0.21,3,right,1.0
3,3,47,no,action,constant,short,,0.4671881198883056,1.0,right,1,1,8.0,0.360044002532959,0,,,0.2,3,right,1.0
3,3,48,no,action,constant,short,,0.4642090797424316,1.0,left,1,1,7.0,0.3613760471343994,0,,,0.21,3,right,1.0
3,3,49,no,action,constant,short,,0.4473600387573242,1.0,left,1,1,7.0,0.3811659812927246,0,,,0.18,3,right,1.0
3,3,50,no,action,constant,short,,0.3792791366577148,1.0,right,1,1,8.0,0.2846770286560058,0,,,0.7,3,right,1.0
3,3,51,no,action,constant,short,,0.348369836807251,1.0,left,1,1,7.0,0.336709976196289,0,,,0.3,3,right,1.0
